FRA40,2016-01-06 07:00:00,2017-01-06 07:00:00,"['2012-01-06 07:00:00', '2016-01-06 07:00:00', '2017-01-06 07:00:00']",0.01,500,122,-57.04806828357268,0.05,153,0.24836601307189543,0.027001915708812243,-3.4015863600128977,/content/Code/Code-2/,7.629613356766263
FRA40,2016-01-06 07:00:00,2017-01-06 07:00:00,"['2012-01-06 07:00:00', '2016-01-06 07:00:00', '2017-01-06 07:00:00']",0.01,500,125,33.71685079258447,0.05,136,0.6102941176470589,0.024006888633754365,3.593833868742048,/content/Code/Code-2/,7.629613356766263
FRA40,2016-01-06 07:00:00,2017-01-06 07:00:00,"['2012-01-06 07:00:00', '2016-01-06 07:00:00', '2017-01-06 07:00:00']",0.01,500,134,-5.629924551165589,0.05,123,0.4715447154471545,0.0240068886337544,-2.015708396285479,/content/Code/Code-2/,7.629613356766263
FRA40,2016-01-06 07:00:00,2017-01-06 07:00:00,"['2012-01-06 07:00:00', '2016-01-06 07:00:00', '2017-01-06 07:00:00']",0.01,500,129,-27.264667863261906,0.05,175,0.4057142857142857,0.02700191570881218,-2.9920811720119844,/content/Code/Code-2/,7.629613356766263
